id,year,make,model,trim1,trim2,area,train,size,color,simplified_color,stratifeature
3d47bc5597e7,2013,Ram,Ram Pickup 1500,Ram Pickup 1500,SLT,12791462,FALSE,very large,Gray,Gray,very large-Non-white
3f78efd4714e,2012,Infiniti,QX56,QX56,Base,12431014,FALSE,very large,Gray,Gray,very large-Non-white
413fabd594a1,2014,Toyota,Tundra,Tundra,SR5 w/Towing Pkg,11812381,FALSE,very large,Black,Black,very large-Non-white
418ae3460a63,2016,Kia,Sedona,Sedona,LX,11682649,FALSE,very large,Black,Black,very large-Non-white
418ffd328000,2015,Ford,Expedition,Expedition,XLT,12586919,FALSE,very large,Black,Black,very large-Non-white
42b3feca1993,2015,Lincoln,Navigator,Navigator,Base,12667699,TRUE,very large,Black,Black,very large-Non-white
44de2b1531be,2015,Ford,Expedition,Expedition,XLT,12890429,FALSE,very large,White,White,very large-White
4548be7a2947,2015,Chevrolet,Tahoe,Tahoe,LT W/ Towing Pkg,11593239,FALSE,very large,Black,Black,very large-Non-white
4842a2f0d5bd,2015,Kia,Sedona,Sedona,LX,11731559,FALSE,very large,Red,Red,very large-Non-white
4a4364d7fc6d,2014,Cadillac,Escalade ESV,Escalade ESV,Luxury,12252011,TRUE,very large,White,White,very large-White
4af2d69b5e0f,2014,Ram,Ram Pickup 1500,Ram Pickup 1500,Express,12412779,FALSE,very large,Red,Red,very large-Non-white
4da606307c93,2015,Nissan,Armada,Armada,SV W/ Towing Pkg,11865783,FALSE,very large,White,White,very large-White
4e6e99027072,2014,Chevrolet,Silverado 1500,Silverado 1500,LT Towing Pkg,12262785,FALSE,very large,Gray,Gray,very large-Non-white
4f0397cf7937,2011,Chevrolet,Avalanche,Avalanche,LS w/Towing Pkg,11618160,TRUE,very large,Black,Black,very large-Non-white
5685e7fc885c,2011,Ford,F-350 Super Duty,F-350 Super Duty,Lariat,12113558,FALSE,very large,Red,Red,very large-Non-white
586cedc77b2b,2013,Chrysler,Town and Country,Town and Country,Touring,11532330,FALSE,very large,White,White,very large-White
5a4817596fe0,2012,Toyota,Sienna,Sienna,XLE 8-Passenger,11975155,FALSE,very large,White,White,very large-White
5acfe94ee330,2014,Ford,Expedition,Expedition,Limited,12547269,FALSE,very large,Black,Black,very large-Non-white
5bcde75955bb,2013,Chevrolet,Silverado 1500,Silverado 1500,LT,12847187,TRUE,very large,Black,Black,very large-Non-white
5d554b1bc64d,2012,Chevrolet,Silverado 1500,Silverado 1500,LT,12902162,FALSE,very large,Blue,Blue,very large-Non-white
5deb5f899bb7,2013,Chevrolet,Silverado 2500HD,Silverado 2500HD,LTZ w/ Towing Pkg,12453659,FALSE,very large,White,White,very large-White
5e7f0796759a,2013,Ram,Ram Pickup 1500,Pickup 1500,Express w/ Towing Pkg,12120788,FALSE,very large,Red,Red,very large-Non-white
5ed93c8d1717,2012,Infiniti,QX56,QX56,Base,11708288,FALSE,very large,Black,Black,very large-Non-white
5ee3b874f9d6,2013,GMC,Sierra 1500,Sierra 1500,SLT,12501432,FALSE,very large,White,White,very large-White
5f5fc9f0c43d,2012,Ram,Pickup 1500,Pickup 1500,Laramie,11941373,FALSE,very large,Red,Red,very large-Non-white
61548dcab37f,2012,Ford,F-150,F-150,FX4,12681007,FALSE,very large,Black,Black,very large-Non-white
61e4a5dfa82f,2015,Chevrolet,Suburban,Suburban,LT 1500,12336637,FALSE,very large,White,White,very large-White
63e70a3a851e,2013,Chevrolet,Suburban,Suburban,LTZ 1500,12871060,FALSE,very large,White,White,very large-White
6558662c5b64,2015,Kia,Sedona,Sedona,LX,11759138,FALSE,very large,Black,Black,very large-Non-white
6560a30d3b53,2013,Ram,Pickup 1500,Pickup 1500,Express,11774703,FALSE,very large,Black,Black,very large-Non-white
683ddec95b82,2015,Lincoln,Navigator L,Navigator L,Base,12182521,TRUE,very large,Black,Black,very large-Non-white
6884902dcf33,2014,Ford,F-150,F-150,XL,12866689,FALSE,very large,White,White,very large-White
6995f01ff139,2014,GMC,Sierra 1500,Sierra 1500,SLE,12415126,FALSE,very large,Black,Black,very large-Non-white
6c90d1cc80f7,2014,Ram,Ram Pickup 1500,Ram Pickup 1500,Express,12800848,FALSE,very large,White,White,very large-White
6d77433cc7ce,2013,Mercedes-Benz,GL-Class,GL-Class,GL 450 4MATIC,11729232,TRUE,very large,White,White,very large-White
705e5eecac77,2014,Ford,F-150,F-150,STX Towing Pkg,12256182,FALSE,very large,Black,Black,very large-Non-white
752ea935c225,2013,Ford,F-150,F-150,Lariat Towing Pkg,12495062,FALSE,very large,Red,Red,very large-Non-white
757cc1825081,2014,Toyota,Tundra,Tundra,SR5 W/Towing Pkg,12681842,FALSE,very large,Red,Red,very large-Non-white
75e9eecd2f0b,2014,Chevrolet,Silverado 1500,Silverado 1500,LTZ,12526907,FALSE,very large,Yellow,Others,very large-Non-white
76ad468a9740,2011,Chevrolet,Tahoe,Tahoe,LTZ,12425713,FALSE,very large,White,White,very large-White
774a9c35c166,2014,Toyota,Tundra,Tundra,SR5,12635846,FALSE,very large,Black,Black,very large-Non-white
774dd3646761,2015,Kia,Sedona,Sedona,LX,11688277,FALSE,very large,Black,Black,very large-Non-white
780a4bc58af4,2016,Honda,Odyssey,Odyssey,SE,11562331,FALSE,very large,Black,Black,very large-Non-white
7890981cc4bd,2015,Kia,Sedona,Sedona,LX,11640984,FALSE,very large,Black,Black,very large-Non-white
7a0134679a5f,2015,Dodge,Durango,Durango,SXT,11475125,FALSE,very large,Black,Black,very large-Non-white
7ab9747cf6d7,2016,GMC,Sierra 1500,Sierra 1500,SLE,12908672,TRUE,very large,Red,Red,very large-Non-white
7ad76505a897,2016,Dodge,Grand Caravan,Grand Caravan,R/T,11506372,FALSE,very large,Gray,Gray,very large-Non-white
7c6d9a3a595b,2014,Mercedes-Benz,GL-Class,GL-Class,GL 450 4MATIC,11954509,FALSE,very large,Black,Black,very large-Non-white
7ce8680c9067,2012,Ford,F-150,F-150,FX2 Towing Pkg,12240610,FALSE,very large,White,White,very large-White
815f164e0d20,2014,Chevrolet,Silverado 1500,Silverado 1500,LT,11742892,FALSE,very large,Red,Red,very large-Non-white
8357592e2081,2013,GMC,Yukon,Yukon,SLT,11585091,FALSE,very large,Black,Black,very large-Non-white
8763ca1e34ad,2015,Toyota,Tundra,Tundra,TRD Pro,12037098,FALSE,very large,Red,Red,very large-Non-white
87b7f770b041,2015,Ram,Pickup 1500,Pickup 1500,Big Horn Towing Pkg,11553801,FALSE,very large,White,White,very large-White
89326e85d3b8,2013,Chevrolet,Tahoe,Tahoe,LT,12442654,FALSE,very large,White,White,very large-White
89c166362e22,2013,Chrysler,Town and Country,Town and Country,Touring,11583821,FALSE,very large,Gray,Gray,very large-Non-white
89e934579814,2015,GMC,Yukon,Yukon,SLE,12740544,FALSE,very large,Black,Black,very large-Non-white
8d66b2a8c60f,2015,GMC,Acadia,Acadia,SLT-1,11548517,FALSE,very large,White,White,very large-White
8ef3380e179a,2015,Dodge,Grand Caravan,Grand Caravan,SXT Plus,11539283,FALSE,very large,Blue,Blue,very large-Non-white
91a47ca9901c,2014,Ford,F-150,F-150,SVT Raptor,12139090,FALSE,very large,White,White,very large-White
9233f8a85bbe,2011,Ford,F-150,F-150,XLT,12453291,FALSE,very large,Blue,Blue,very large-Non-white
937e07f438c8,2013,Ford,F-150,F-150,Lariat,11984233,FALSE,very large,White,White,very large-White
966c305391b6,2015,Chrysler,Town and Country,Town and Country,Touring,11506180,FALSE,very large,White,White,very large-White
97971a05c58f,2015,Chevrolet,Silverado 1500,Silverado 1500,LS,12021371,FALSE,very large,Gray,Gray,very large-Non-white
99639c826ea5,2011,GMC,Yukon XL,Yukon XL,Denali,11541775,TRUE,very large,White,White,very large-White
9b184a22eb96,2015,Chevrolet,Tahoe,Tahoe,LT W/ Towing Pkg,11570114,FALSE,very large,White,White,very large-White
a3eca774b933,2015,INFINITI,QX80,QX80,Base,12743969,FALSE,very large,Black,Black,very large-Non-white
a4aa51dc4265,2015,Chrysler,Town and Country,Town and Country,Touring,11528730,FALSE,very large,Black,Black,very large-Non-white
a5a41ac9ab40,2011,Chevrolet,Silverado 1500,Silverado 1500,LT,11925822,FALSE,very large,Red,Red,very large-Non-white
a5e6ffebd621,2013,Ford,F-150,F-150,STX Towing Pkg,12117646,FALSE,very large,Red,Red,very large-Non-white
a5ea8a302227,2016,Dodge,Grand Caravan,Grand Caravan,R/T,11553655,FALSE,very large,Black,Black,very large-Non-white
a91049047238,2013,Chevrolet,Express Cargo,Express Cargo,2500,12017105,FALSE,very large,White,White,very large-White
a9685bf0e342,2015,Ram,Pickup 1500,Pickup 1500,Big Horn,11685251,FALSE,very large,Black,Black,very large-Non-white
a985a6b4ebd9,2013,GMC,Sierra 1500,Sierra 1500,SL,12915262,FALSE,very large,White,White,very large-White
ad2f37efea5a,2013,Nissan,Quest,Quest,3.5 S,12249101,FALSE,very large,Gray,Gray,very large-Non-white
addd905ea3df,2014,GMC,Sierra 1500,Sierra 1500,SLE,12178672,FALSE,very large,Yellow,Others,very large-Non-white
ae3ee849ed63,2013,Nissan,Quest,Quest,3.5 S,11871755,FALSE,very large,Black,Black,very large-Non-white
b131ffeb60ec,2016,Ford,F-250 Super Duty,F-250 Super Duty,XL,11543582,FALSE,very large,White,White,very large-White
b46317657a46,2015,Dodge,Durango,Durango,Limited,11514878,FALSE,very large,Black,Black,very large-Non-white
b47c1d5b597b,2014,Chevrolet,Silverado 1500,Silverado 1500,LT,12524870,FALSE,very large,Blue,Blue,very large-Non-white
b58cba91e142,2011,Chevrolet,Tahoe,Tahoe,LTZ,11540046,FALSE,very large,Black,Black,very large-Non-white
b5b02e4281f6,2013,Ford,Expedition,Expedition,XLT W/ Towing Pkg,12604986,FALSE,very large,Black,Black,very large-Non-white
b5dc09346ba7,2015,Kia,Sedona,Sedona,LX,11663936,FALSE,very large,White,White,very large-White
b604f586de41,2015,Chevrolet,Silverado 1500,Silverado 1500,LT,11984500,FALSE,very large,White,White,very large-White
b71cc6fa9275,2015,Ford,F-150,F-150,XL,11849312,FALSE,very large,Black,Black,very large-Non-white
b73d9ad96fc5,2010,Toyota,Tundra,Tundra,Grade,11743985,FALSE,very large,Red,Red,very large-Non-white
b8a9b0575eda,2015,Ford,Expedition EL,Expedition EL,XLT,12348133,FALSE,very large,Black,Black,very large-Non-white
b90ef2a82310,2015,Kia,Sedona,Sedona,LX,11661200,FALSE,very large,White,White,very large-White
bcf531c523e8,2015,GMC,Sierra 1500,Sierra 1500,SLE,11588516,FALSE,very large,White,White,very large-White
be3df67d04e0,2015,Kia,Sedona,Sedona,LX,11649086,FALSE,very large,Black,Black,very large-Non-white
bf6aafbd3b33,2013,Ram,Ram Pickup 1500,Ram Pickup 1500,Tradesman,12876695,FALSE,very large,White,White,very large-White
c3280195f782,2014,Mercedes-Benz,GL-Class,GL-Class,GL 450 4MATIC,11758430,FALSE,very large,Black,Black,very large-Non-white
c5343a89389a,2014,Ford,F-150,F-150,STX,12881144,FALSE,very large,Black,Black,very large-Non-white
c566dfe37331,2014,Ram,Ram Pickup 1500,Ram Pickup 1500,Big Horn,12860302,FALSE,very large,Black,Black,very large-Non-white
c7afffa6a861,2016,GMC,Yukon,Yukon,SLT,12733487,FALSE,very large,Red,Red,very large-Non-white
cede8d9495cf,2013,Chevrolet,Tahoe,Tahoe,LT,12157000,FALSE,very large,Red,Red,very large-Non-white
d1333c32a9dc,2015,Chrysler,Town and Country,Town and Country,Touring,11503504,FALSE,very large,White,White,very large-White
d18000711123,2013,Ford,F-150,F-150,FX4,12647700,FALSE,very large,White,White,very large-White
d1e632e3e024,2013,Toyota,Sienna,Sienna,LE 8-Passenger,11667385,FALSE,very large,Red,Red,very large-Non-white
d31e793bfd95,2015,Chevrolet,Tahoe,Tahoe,LT,12636852,FALSE,very large,White,White,very large-White
d352113c350a,2013,Chevrolet,Tahoe,Tahoe,LTZ,12394699,FALSE,very large,Black,Black,very large-Non-white
d4ec949b38a4,2014,Chevrolet,Silverado 1500,Silverado 1500,LT,12124537,FALSE,very large,Red,Red,very large-Non-white
d7a668495b7d,2015,Lincoln,Navigator,Navigator,Base,12707299,FALSE,very large,Black,Black,very large-Non-white
d889f6462e4a,2015,Chrysler,Town and Country,Town and Country,Touring,11499830,FALSE,very large,Gray,Gray,very large-Non-white
daca9b9b06a9,2013,Cadillac,Escalade,Escalade,Luxury,12263508,FALSE,very large,White,White,very large-White
de0799095e77,2013,Ford,F-150,F-150,Platinum,12365924,FALSE,very large,Black,Black,very large-Non-white
de0808bb9a32,2015,Ford,Expedition EL,Expedition EL,XLT,12372191,FALSE,very large,Black,Black,very large-Non-white
e3397b90142e,2014,Ram,Ram Pickup 1500,Ram Pickup 1500,Express,12690595,FALSE,very large,Red,Red,very large-Non-white
e3c7d46ad0ce,2014,Toyota,Sienna,Sienna,L 7-Passenger,11564842,FALSE,very large,Gray,Gray,very large-Non-white
e55987367a71,2015,Chrysler,Town and Country,Town and Country,Touring,11592737,FALSE,very large,White,White,very large-White
e6ec23ac73dd,2014,Toyota,Tundra,Tundra,SR5 W/ Towing Pkg,12820719,FALSE,very large,White,White,very large-White
e79d701308fc,2013,Ford,F-150,F-150,XLT,12514253,FALSE,very large,Gray,Gray,very large-Non-white
e7e871811c20,2014,Chevrolet,Silverado 1500,Silverado 1500,LT,11484761,FALSE,very large,White,White,very large-White
e82aae0a9d9d,2014,Chevrolet,Tahoe,Tahoe,LT,12454290,FALSE,very large,Black,Black,very large-Non-white
eb97ef06a2a7,2014,Chevrolet,Silverado 1500,Silverado 1500,LTZ w/ Towing Pkg,12138370,FALSE,very large,White,White,very large-White
ec3c4acccfbe,2015,Nissan,Titan,Titan,SV W/ Towing Pkg,11920084,FALSE,very large,Black,Black,very large-Non-white
ec69798339cf,2016,Kia,Sedona,Sedona,LX,11683028,FALSE,very large,Red,Red,very large-Non-white
eeb2bdd0745b,2013,Chevrolet,Tahoe,Tahoe,LT,12520184,FALSE,very large,White,White,very large-White
efa0de314cbd,2013,Chevrolet,Tahoe Hybrid,Tahoe Hybrid,Base,12516804,FALSE,very large,White,White,very large-White
f08a317b6bc0,2014,GMC,Sierra 1500,Sierra 1500,SLE,11982394,FALSE,very large,Gray,Gray,very large-Non-white
f32903f9e038,2016,Dodge,Grand Caravan,Grand Caravan,R/T,11557022,FALSE,very large,White,White,very large-White
f40a2b186f76,2014,Ram,Ram Pickup 1500,Ram Pickup 1500,Big Horn,12900617,FALSE,very large,White,White,very large-White
f591ec61b5eb,2015,Toyota,Sienna,Sienna,LE 8-Passenger,11863297,FALSE,very large,Red,Red,very large-Non-white
f9c0a5393fc2,2013,Ford,F-150,F-150,FX4,12659369,FALSE,very large,White,White,very large-White
fc2c6e592eac,2013,Chevrolet,Traverse,Traverse,LTZ,11528770,FALSE,very large,White,White,very large-White
ff2defb20b52,2016,Chrysler,Town and Country,Town and Country,Touring,11514417,FALSE,very large,Black,Black,very large-Non-white
fff013bbf988,2014,Toyota,Tundra,Tundra,Platinum W/ Towing Pkg,12474255,FALSE,very large,Red,Red,very large-Non-white
0004d4463b50,2014,Acura,TL,TL,w/SE,7598322,FALSE,small,Black,Black,small-Non-white
000aa097d423,2012,Mazda,MAZDA6,MAZDA6,i Sport,8379633,FALSE,small,White,White,small-White
000f19f6e7d4,2016,Chevrolet,Camaro,Camaro,SS,8010893,FALSE,small,White,White,small-White
00144e887ae9,2015,Acura,TLX,TLX,SH-AWD V6 w/Advance Pkg,7333012,FALSE,small,White,White,small-White
001a04be361e,2014,BMW,3 Series,3 Series,320i,7995313,FALSE,small,White,White,small-White
002a1d2005bb,2014,BMW,X1,X1,xDrive28i,7202712,FALSE,small,Black,Black,small-Non-white
002b362dee46,2014,Chevrolet,Volt,Volt,Premium,7417241,FALSE,small,Gray,Gray,small-Non-white
00322b309335,2013,BMW,1 Series,1 Series,128i w/ Premium Pkg,7206303,FALSE,small,White,White,small-White
004b030cf28f,2013,Honda,Civic,Civic,LX,7653185,FALSE,small,Blue,Blue,small-Non-white
006c1e464047,2014,Buick,Verano,Verano,Leather Group,7397767,FALSE,small,Red,Red,small-Non-white
0072f74f24ca,2013,Kia,Optima,Optima,LX,8378307,FALSE,small,Red,Red,small-Non-white
0092275fcc63,2013,Hyundai,Sonata,Sonata,Limited,8489667,FALSE,small,Gray,Gray,small-Non-white
009c97ec3729,2014,Nissan,Sentra,Sentra,S,7337675,FALSE,small,Gray,Gray,small-Non-white
00afb946a54c,2016,Nissan,Rogue,Rogue,S,8355220,FALSE,small,Gray,Gray,small-Non-white
00b6aee52419,2013,Kia,Sorento,Sorento,EX,8412756,FALSE,small,White,White,small-White
00c07d49f4c5,2014,Toyota,Corolla,Corolla,L,7164004,FALSE,small,White,White,small-White
00d3de919651,2014,Chevrolet,Volt,Volt,Premium,7263984,FALSE,small,Black,Black,small-Non-white
00ea92389675,2012,Hyundai,Tucson,Tucson,GLS,8213861,FALSE,small,White,White,small-White
11330127438,2013,Nissan,LEAF,LEAF,S,8168356,FALSE,small,Black,Black,small-Non-white
014ed535be38,2015,Chrysler,200,200,Limited,7780605,FALSE,small,Red,Red,small-Non-white
01540106ee74,2013,Honda,Accord,Accord,EX,7350783,FALSE,small,Blue,Blue,small-Non-white
0179cf3ecd9f,2014,Chevrolet,Volt,Volt,Base,7257560,FALSE,small,Black,Black,small-Non-white
018f26e4d1aa,2014,Ford,Escape,Escape,SE,8142258,FALSE,small,Black,Black,small-Non-white
018f8ea7b4fa,2014,Chevrolet,Volt,Volt,Premium,7287403,FALSE,small,Black,Black,small-Non-white
01aaf972cc52,2015,Nissan,Altima,Altima,2.5 SL,8580432,FALSE,small,Black,Black,small-Non-white
01d0c99fb9f4,2013,Chevrolet,Volt,Volt,Premium,7389934,FALSE,small,Black,Black,small-Non-white
01d27b68b874,2015,Chevrolet,Trax,Trax,LT,7693503,FALSE,small,White,White,small-White
01d8e294f6ad,2012,Chevrolet,Equinox,Equinox,LS,8419568,FALSE,small,Black,Black,small-Non-white
020d1dd32756,2014,Honda,Accord,Accord,Sport,8561678,FALSE,small,Red,Red,small-Non-white
02159e548029,2009,Nissan,cube,cube,1.8 S,8199006,TRUE,small,Gray,Gray,small-Non-white
0228655b8787,2014,Chevrolet,Camaro,Camaro,LT,7352447,FALSE,small,Black,Black,small-Non-white
022db16b5dea,2013,Hyundai,Veloster,Veloster,Base,7298426,FALSE,small,Black,Black,small-Non-white
023ea7e5383e,2014,Nissan,Altima,Altima,2.5 SV,8496275,FALSE,small,Yellow,Others,small-Non-white
0267b800546e,2013,Honda,Accord,Accord,LX,7898616,FALSE,small,Red,Red,small-Non-white
028e12c2111b,2015,Ford,Fusion,Fusion,SE,7687901,FALSE,small,Black,Black,small-Non-white
02bbfca488bd,2014,Honda,CR-V,CR-V,EX,8541074,FALSE,small,Gray,Gray,small-Non-white
02fac500a5cf,2014,Toyota,RAV4,RAV4,XLE,7689900,FALSE,small,Black,Black,small-Non-white
031baf433aa4,2013,Lincoln,MKZ,MKZ,Base,8042715,FALSE,small,Red,Red,small-Non-white
0330073c45da,2015,Jeep,Compass,Compass,Sport,7906443,FALSE,small,White,White,small-White
033d891ba919,2016,Chevrolet,Malibu Limited,Malibu Limited,LS,8579196,FALSE,small,White,White,small-White
0347c540822e,2014,Dodge,Journey,Journey,SXT,7965059,FALSE,small,Black,Black,small-Non-white
034f026c8e73,2013,Jaguar,XF,XF,3.0 W/ Cold Weather Pkg,7707221,FALSE,small,Blue,Blue,small-Non-white
036de0766a30,2015,Toyota,RAV4,RAV4,Limited,7718581,FALSE,small,Black,Black,small-Non-white
03708147770e,2014,Chevrolet,Volt,Volt,Premium,7735785,FALSE,small,White,White,small-White
037bd09a4b49,2012,Cadillac,SRX,SRX,Base,7710761,FALSE,small,Black,Black,small-Non-white
0395b45034fc,2013,Cadillac,CTS,CTS,3.0L Luxury,8561381,FALSE,small,Black,Black,small-Non-white
03c4a3163fe7,2015,Buick,Encore,Encore,Convenience,7305027,FALSE,small,Black,Black,small-Non-white
03d8d91709a4,2013,Hyundai,Santa Fe Sport,Santa Fe Sport,2.0T,8389792,FALSE,small,White,White,small-White
040260add8e2,2014,Nissan,Frontier,Frontier,Desert Runner,8403051,FALSE,small,White,White,small-White
042090a0a696,2014,Toyota,Corolla,Corolla,L,7313752,FALSE,small,White,White,small-White
0471204b1971,2014,Mitsubishi,Lancer,Lancer,ES,7410311,FALSE,small,White,White,small-White
0489d3f9b1e1,2013,Acura,TSX,TSX,Base,7545920,FALSE,small,Black,Black,small-Non-white
048d4eba0a15,2015,Nissan,JUKE,JUKE,S,7543516,FALSE,small,Gray,Gray,small-Non-white
0493f0ce4a01,2014,MINI,Countryman,Countryman,Cooper S w/ Sport Pkg,7746498,FALSE,small,Black,Black,small-Non-white
04a1497734b3,2014,Mitsubishi,Outlander Sport,Outlander Sport,ES,7275207,FALSE,small,Black,Black,small-Non-white
04adcad1b0ba,2012,Toyota,Camry,Camry,SE,7482838,FALSE,small,White,White,small-White
04bd87f8f379,2014,Subaru,Forester,Forester,2.5i,8170024,FALSE,small,Gray,Gray,small-Non-white
04bd942b463b,2009,Cadillac,CTS-V,CTS-V,Base,7769652,TRUE,small,Black,Black,small-Non-white
04d469125e04,2010,Toyota,Prius,Prius,II,8149206,FALSE,small,White,White,small-White
050098d4a8a8,2014,Toyota,Camry,Camry,XLE,8571633,FALSE,small,Gray,Gray,small-Non-white
0521bbb102e3,2012,Honda,Civic,Civic,EX,7365535,FALSE,small,White,White,small-White
052d90089246,2015,Ford,Escape,Escape,Titanium w/Technology Pkg,8176596,FALSE,small,Black,Black,small-Non-white
0549c5ec6e16,2013,Cadillac,ATS,ATS,2.0T,7773480,FALSE,small,Black,Black,small-Non-white
056e8a53e379,2014,Buick,Regal,Regal,Premium II,7285413,FALSE,small,White,White,small-White
057717e667f8,2014,Audi,A4,A4,2.0T quattro Premium W/ Cold Weather Pkg,7337376,FALSE,small,Gray,Gray,small-Non-white
0579c33948b8,2013,Ford,Escape,Escape,Titanium,8434349,FALSE,small,Black,Black,small-Non-white
